StateAbbr,LocationName,LocationID,TotalPopulation,BINGE,CANCER,CSMOKING,DEPRESSION,DIABETES,DISABILITY,LPA,MOBILITY,OBESITY,SELFCARE,VISION
MO,St. Louis,29189,990414,180255.348,79233.12,160447.068,212939.01,119840.09400000001,318913.3080000001,244632.258,158466.24,327827.03400000004,38626.146,51501.528
MO,St. Louis,29510,286578,52443.774000000005,18054.414,54163.24199999999,69065.29800000001,35535.672000000006,101735.19,73650.546,48145.10400000001,105460.70399999998,14042.322000000002,18627.57
MO,Ste. Genevieve,29186,18644,3393.208,1789.824,3877.952,4362.696,2442.364,7028.7880000000005,5332.184,3411.8520000000003,6898.28,820.3360000000001,1081.352
MO,Stoddard,29207,28377,4597.074,2724.192,7009.119000000001,6923.987999999999,4001.157,12230.487,9619.803,5902.416,12798.027,1475.604,1901.259
MO,Stone,29209,32136,4788.264,3888.4559999999997,6137.9760000000015,7551.96,5077.488,12886.536000000002,9287.304,6780.696000000001,12790.127999999999,1606.8,1992.4320000000002
MO,Sullivan,29211,5840,946.08,548.96,1278.9599999999998,1366.56,881.84,2423.6,1933.04,1214.72,2318.4800000000005,315.36000000000007,420.48
MO,Taney,29213,56821,9205.002,5454.816,11534.663,13182.472,7841.298000000001,21989.727000000003,18012.257,11023.274,21819.264,2784.2290000000003,3693.3650000000002
MO,Texas,29215,25336,4155.103999999999,2432.256,5168.544,6029.968000000001,3547.04,9931.712000000001,7499.456000000001,5067.2,10311.752,1368.1440000000002,1773.52
MO,Vernon,29217,19651,3262.0660000000003,1925.7980000000002,4146.361000000001,4775.193,2574.281,7703.192000000001,6032.857,3694.388,7978.306,943.248,1238.0130000000001
MO,Warren,29219,37260,7042.14,3353.4,7414.74,8867.880000000001,4471.2,13339.08,9799.380000000001,6147.900000000001,14009.76,1490.4,1974.78
MO,Washington,29221,23441,3961.5289999999995,2156.5719999999997,5461.753000000001,5836.809,3117.653,9188.872000000001,7102.6230000000005,4453.79,9235.754,1242.373,1547.106
MO,Wayne,29223,10792,1629.5919999999999,1143.952,2363.448,2590.08,1672.76,4608.184,3604.528,2482.16,4521.848,625.936,777.0240000000001
MO,Webster,29225,40335,7340.97,3428.475,7744.32,9801.405,4799.865,13713.9,11213.130000000001,6776.28,15690.315,1774.74,2299.0950000000003
MO,Worth,29227,1955,312.8,217.005,391.0,457.47,289.34000000000003,791.775,606.0500000000001,406.64,770.27,97.75,121.21000000000001
MO,Wright,29229,19156,3160.7400000000002,1838.976,4405.88,4846.468,2835.0879999999997,7643.244000000001,6053.296,4022.76,7873.116,1111.048,1340.92
MS,Adams,28001,28408,3465.776,2187.416,5397.52,5482.744000000001,5681.6,12044.992,10141.656,6988.368,12385.888,2215.824,3068.0640000000003
MS,Alcorn,28003,34204,5062.192,3009.952,6225.128,7661.696,5062.192,13407.968,11560.952,6772.392000000001,14502.496,1778.6080000000002,2462.688
MS,Amite,28005,12619,1451.185,1160.9479999999999,2801.418,2574.276,2586.895,5817.359,4946.648,3432.368,5628.0740000000005,1009.52,1324.9950000000001
MS,Attala,28007,17509,2171.116,1400.72,3466.782,3624.363,3099.093,7476.343000000001,6408.294000000001,3939.525,7738.978000000001,1138.085,1575.81
MS,Benton,28009,7550,1019.25,611.5500000000001,1389.2,1585.5,1283.5,3050.2000000000003,2559.4500000000003,1645.9,3314.4500000000003,468.1,641.75
MS,Bolivar,28011,29370,3583.14,1967.79,4787.31,5404.08,5169.120000000001,11454.300000000001,9721.47,6138.33,13275.24,1938.42,2643.3
MS,Calhoun,28013,12781,1725.435,1073.604,2824.6010000000006,2888.5060000000003,2236.675,5777.012000000001,4856.78,3131.3450000000003,5329.677000000001,894.6700000000001,1239.757
MS,Carroll,28015,9731,1187.182,866.0590000000001,2179.744,2024.0480000000002,1858.621,4583.301,3746.435,2520.329,4057.827,749.287,1031.4859999999999
MS,Chickasaw,28017,16812,2202.372,1227.2759999999998,3580.9560000000006,3496.8960000000006,2975.7239999999997,7380.468,6523.056,3950.82,7884.8279999999995,1176.84,1647.576
MS,Choctaw,28019,8037,1052.847,739.404,1478.808,1615.4370000000001,1326.105,3222.837,2692.395,1703.844,3319.281,442.035,610.812
MS,Claiborne,28021,8805,968.5500000000001,493.08,1620.1200000000001,1646.535,1725.78,3918.225,3293.07,2122.005,4332.06,739.62,1021.38
MS,Clarke,28023,15271,2015.772,1343.8480000000002,2794.593,3145.8260000000005,2626.612,6184.755,5161.597999999999,3344.3489999999997,6780.3240000000005,900.9890000000001,1221.68
MS,Clay,28025,18380,2150.46,1360.1200000000001,3767.9,3657.62,3455.44,8013.68,6727.08,4282.54,7719.6,1304.98,1856.38
MS,Coahoma,28027,20197,2161.079,1232.017,4685.704,3938.415,4382.749,9452.196,8583.725,5655.16,9654.166,2039.897,2666.004
MS,Copiah,28029,27719,3409.4370000000004,2106.644,4933.982,5377.486,4878.544000000001,11309.351999999999,9646.212,5959.585,12695.302,1718.5780000000002,2411.553
MS,Covington,28031,18098,2515.6220000000003,1411.644,3529.11,3963.4619999999995,2895.68,7438.278,6135.222,3836.776,7474.473999999999,1103.9779999999998,1538.33
MS,DeSoto,28033,191723,30100.511000000002,13612.333,28566.727000000003,38728.046,23390.206000000002,64227.205,54257.609000000004,27799.835,76689.2,6902.028,10736.488000000001
MS,Forrest,28035,78110,11325.95,5155.26,11794.61,17262.31,10232.41,28900.7,22964.34,12497.6,32571.87,3593.06,5311.4800000000005
MS,Franklin,28037,7642,978.176,687.78,1482.548,1566.6100000000001,1329.7079999999999,3156.1459999999997,2659.4159999999997,1673.598,3186.7140000000004,473.80400000000003,649.57
MS,George,28039,25206,4007.7540000000004,2016.48,4663.11,5872.9980000000005,3428.0159999999996,9653.898,7788.6539999999995,4537.08,10284.047999999999,1235.094,1764.42
MS,Greene,28041,13552,2276.7360000000003,962.192,2723.952,2791.712,1870.1760000000002,5136.208,4323.088,2344.496,5773.152000000001,650.496,948.64
MS,Grenada,28043,21088,2762.528,1644.864,4491.744000000001,4597.184,3669.3119999999994,8920.224,7971.263999999999,4744.8,9510.688,1412.8960000000002,1940.0959999999998
MS,Hancock,28045,46094,6960.194,4425.023999999999,8711.766,10509.431999999999,6775.817999999999,18391.505999999998,15164.926,9126.612000000001,16686.028000000002,2258.606,3272.6739999999995
MS,Harrison,28047,211044,31445.556,16250.388,37565.832,50650.56,29335.116,79563.588,61413.804000000004,37354.788,72599.136,9708.024,14139.948
MS,Hinds,28049,217730,27651.71,13063.800000000001,43328.270000000004,42021.89,38102.75,87309.73,79253.72,45941.03,100808.99,14370.18,21119.81
MS,Holmes,28051,16121,1741.0680000000002,918.8969999999999,3756.1929999999998,3014.627,3498.257,7738.08,6899.788,4481.638,8415.162,1644.3419999999999,2208.5769999999998
MS,Humphreys,28053,7333,703.9680000000001,483.97799999999995,1818.584,1481.266,1737.921,3754.4960000000005,3343.848,2258.564,3710.498,835.962,1085.284
MS,Issaquena,28055,1273,192.22299999999998,70.015,274.968,227.86699999999996,199.861,546.117,463.37199999999996,255.87300000000005,565.212,84.018,126.02700000000002
MS,Itawamba,28057,23903,3896.1890000000003,2007.852,4422.055,5665.0109999999995,3059.5840000000003,9178.752,7099.191,4183.025,8844.11,1075.635,1577.598
MS,Jackson,28059,144975,22616.100000000002,11887.95,24065.850000000002,30734.7,19136.7,51901.05,39433.200000000004,22906.05,55670.4,5943.975,8843.475
MS,Jasper,28061,16167,2020.875,1309.527,2974.728,3039.396,2958.5610000000006,6596.1359999999995,5626.116,3669.9089999999997,7048.812000000001,1018.521,1438.8630000000003
MS,Jefferson,28063,7087,744.135,446.481,1481.183,1275.66,1566.227,3210.411,2806.452,1899.316,3663.9790000000003,652.0039999999999,864.6139999999999
MS,Jefferson Davis,28065,11088,1264.032,898.128,2139.984,2106.7200000000003,2239.7760000000003,4778.928,4169.088,2760.9120000000003,4801.103999999999,809.424,1108.8
MS,Jones,28067,66569,9519.367,5591.796,10717.609000000002,13513.507,9918.781,24896.806,20370.114,12248.695999999998,28624.670000000002,3395.019,4859.537
MS,Kemper,28069,8654,1073.096,640.3960000000001,1505.7959999999998,1557.72,1514.45,3565.4480000000003,3028.9,1825.9940000000004,3928.9159999999997,510.58600000000007,752.8979999999999
MS,Lafayette,28071,57615,9621.705,3687.36,8066.1,13424.295,6280.035,19819.56,14979.9,8008.485000000001,21663.24,2304.6,3572.13
MS,Lamar,28073,65783,10393.714,5131.074,10985.760999999999,14538.043000000001,8222.875,22695.135000000002,18221.891,10327.931,26050.068000000003,2631.32,3881.197
MS,Lauderdale,28075,70904,9855.656,5459.608,13613.568000000001,15244.36,11699.16,28503.408000000003,23469.224,15244.36,27510.751999999997,4396.048,6026.84
MS,Lawrence,28077,11713,1475.838,972.1790000000001,2600.286,2623.712,2096.627,5200.572,4380.662,2787.6940000000004,5083.442,819.91,1112.7350000000001
MS,Leake,28079,21135,2810.955,1542.855,4565.160000000001,4332.675,3825.435000000001,8982.375,7629.735000000001,5030.13,9553.020000000002,1521.72,2113.5
MS,Lee,28081,82959,13273.44,6304.884,14849.660999999998,17753.226,11697.219,31026.666,27708.306,15015.579000000002,33764.313,3816.1139999999996,5641.2119999999995
MS,Leflore,28083,26570,3082.12,1514.49,6536.22,5473.42,5473.42,12753.6,11478.24,7200.47,12036.210000000001,2577.29,3507.2400000000002
MS,Lincoln,28085,34717,4686.795,2777.36,7082.267999999999,7429.437999999999,5554.72,13852.083,11803.78,6978.117000000001,14963.027,1978.869,2707.926
MS,Lowndes,28087,57603,8064.42,4147.416,10022.922,11290.188,8928.465,21140.301000000003,19124.196,10541.349000000002,25114.908000000003,2995.356,4320.225
MS,Madison,28089,111113,15889.159000000001,8222.362000000001,14778.029000000002,21000.356999999996,13333.56,32889.448000000004,27889.363000000005,14666.916,41445.149,3777.842,5666.762999999999
MS,Marion,28091,24050,3246.75,1972.0999999999997,5194.800000000001,5242.900000000001,4040.4,10485.800000000001,8201.05,5291.0,10557.95,1563.25,2140.45
MS,Marshall,28093,34110,4434.3,2524.14,6719.67,6958.4400000000005,5866.92,14428.53,12143.16,7504.2,15042.51,2183.04,3138.12
MS,Monroe,28095,33577,4532.895,2820.468,6614.669000000001,7286.209000000001,5573.782000000001,13632.262,11214.718,7185.477999999999,13699.416,2014.6200000000001,2820.468
MS,Montgomery,28097,9530,1067.3600000000001,800.52,2068.01,2020.3600000000001,1982.24,4479.1,3888.2400000000002,2601.69,4326.62,800.52,1095.95
MS,Neshoba,28099,28673,3842.1820000000002,2207.821,6680.809,6680.809,4788.391,12415.409,10809.721000000001,6480.098000000001,12042.66,1921.0910000000001,2666.5890000000004
MS,Newton,28101,21029,2902.002,1619.2330000000002,4353.003,4521.235,3385.6690000000003,8790.122,7444.266,4416.09,9147.615,1282.769,1850.5520000000001
MS,Noxubee,28103,9990,1168.83,639.36,2097.9,1898.1000000000001,1948.05,4405.59,3836.16,2447.55,4645.35,779.22,1098.9
MS,Oktibbeha,28105,51427,8794.017000000002,2622.7769999999996,7302.633999999999,11519.648,5708.397,18976.563,14399.56,7096.926000000001,18513.72,2211.361,3497.036
MS,Panola,28107,32661,4017.3030000000003,2384.253,6760.826999999999,6793.488,5976.963000000001,14468.822999999999,12476.502000000002,7642.673999999999,15024.06,2351.592,3266.1
MS,Pearl River,28109,57261,8646.411,5153.49,9963.413999999999,12711.942,7902.018000000001,21472.875,17464.605,10249.719,22847.139,2634.006,3779.2259999999997
MS,Perry,28111,11368,1614.256,943.5440000000001,2660.112,2682.848,1932.56,5092.864,4308.472,2728.32,4763.192,795.76,1079.96
MS,Pike,28113,39644,4955.5,2814.7239999999997,8602.748,8444.172,7254.852000000001,17364.072,14628.635999999999,9435.272,17958.732,3052.5879999999997,4202.264
MS,Pontotoc,28115,31389,4802.517,2511.12,5398.907999999999,6842.802000000001,4111.959,11362.818000000001,9134.199,5336.13,13560.048,1475.2830000000001,2103.063
MS,Prentiss,28117,24792,3743.592,2107.32,4561.728,5776.536,3297.3360000000002,9594.504,7933.4400000000005,4536.936000000001,9792.84,1239.6000000000001,1760.232
MS,Quitman,28119,5701,632.811,370.565,1305.529,1117.3960000000002,1231.4160000000002,2662.367,2331.709,1544.971,2867.603,530.193,701.2230000000001
MS,Rankin,28121,158979,22733.997000000003,12559.341,25436.64,35293.337999999996,19077.48,55006.734000000004,43719.225,24323.787000000004,57709.37699999999,6200.181,9379.761
MS,Scott,28123,27707,3685.0310000000004,2050.318,5818.47,6206.3679999999995,5070.381,12024.838000000002,10639.488000000001,6677.387000000001,12717.513,2105.732,2881.528
MS,Sharkey,28125,3488,341.824,247.648,830.1440000000001,669.6959999999999,840.6080000000001,1757.9519999999998,1587.04,1081.28,1730.0480000000002,369.72799999999995,498.78400000000005
MS,Simpson,28127,25587,3582.1800000000003,2046.96,5091.813,5526.792,4093.92,10541.844000000001,8597.232,5424.444,10644.192,1509.6330000000003,2123.721
MS,Smith,28129,14092,1831.96,1254.188,2959.32,3142.5160000000005,2339.2720000000004,6045.468,5143.58,3170.7000000000003,5876.3640000000005,859.612,1183.728
MS,Stone,28131,18669,2875.0260000000003,1493.52,3696.462,4387.215,2763.012,7560.945,6235.446,3640.455,7672.959000000001,1008.1260000000001,1381.506
MS,Sunflower,28133,24811,3076.5640000000003,1389.4159999999997,5582.475,4590.035,4540.4130000000005,10916.84,9775.534,5731.341000000001,11735.603,1960.0690000000002,2704.3990000000003
MS,Tallahatchie,28135,12035,1624.7250000000001,770.24,2683.805,2250.545,2142.23,5283.365,4621.4400000000005,2743.98,5391.68,890.59,1239.6050000000002
MS,Tate,28137,28296,4272.696,2150.4959999999996,5093.28,5942.16,4046.3280000000004,10299.743999999999,8658.576000000001,4951.8,11290.104,1358.2079999999999,1952.4240000000002
MS,Tippah,28139,21431,3064.633,1800.204,4307.631,4864.837,3064.633,8786.710000000001,7372.264,4093.3210000000004,8936.727,1178.705,1650.1870000000001
MS,Tishomingo,28141,18619,2755.612,1824.6620000000003,3481.753,4338.227,2699.755,7335.8859999999995,5958.08,3481.753,7428.981,912.3310000000001,1266.092
MS,Tunica,28143,9458,1087.67,510.732,2269.92,1938.89,1872.684,4435.802000000001,4000.734,2440.164,4747.916,870.136,1182.25
MS,Union,28145,28125,4246.875,2334.3750000000005,4668.750000000001,5962.5,3825.0,10575.0,8409.375,5062.5,11278.125,1321.875,1940.625
MS,Walthall,28147,13761,1788.93,1128.402,2765.9610000000002,2834.7660000000005,2408.175,5614.487999999999,4651.218,3054.942,5683.293,894.465,1224.729
MS,Warren,28149,42649,5672.317000000001,3283.973,7335.628,8444.502,6695.892999999999,16078.673,13391.785999999998,7975.362999999999,17827.282,2260.397,3198.675
MS,Washington,28151,42514,4974.138,2763.41,7950.1179999999995,7567.492000000001,8077.66,17855.88,15049.955999999998,10118.332,18918.73,3146.0360000000005,4336.428
MS,Wayne,28153,19681,2519.168,1574.48,3818.1139999999996,4113.329,3168.6410000000005,8010.167000000001,6750.583,4093.648,8856.45,1180.8600000000001,1613.8419999999999
MS,Webster,28155,9993,1508.943,859.398,1898.67,2198.46,1438.9920000000002,3907.263,3137.802,1868.691,3997.2000000000003,479.66400000000004,689.5169999999999
MS,Wilkinson,28157,8143,977.16,529.295,1832.175,1473.8830000000003,1628.6000000000001,3615.492,3183.913,2011.3210000000001,3998.213,643.297,863.158
MS,Winston,28159,17543,2105.16,1438.5259999999998,3508.6,3543.6859999999997,3105.111,7280.345,6104.963999999999,3947.175,7806.635,1157.838,1631.4990000000003
MS,Yalobusha,28161,12364,1594.9560000000001,1038.576,2559.348,2596.44,2237.8840000000005,5229.972,4500.496,2843.7200000000003,5304.156,828.388,1137.4879999999998
MS,Yazoo,28163,25948,3606.7720000000004,1556.88,6123.728000000001,5111.756,4437.108,11339.276000000002,9938.083999999999,5656.664000000001,11832.288,1920.152,2698.592
MT,Beaverhead,30001,9719,1924.362,913.5860000000001,1321.7839999999999,2371.4359999999997,962.181,3061.485,2361.717,1253.751,2935.138,359.603,485.95
MT,Big Horn,30003,12851,2441.69,912.4209999999999,3007.1339999999996,3135.644,1747.736,4960.486000000001,3816.7470000000003,2300.329,5307.463,771.0600000000001,1079.4840000000002
MT,Blaine,30005,6936,1352.52,554.88,1532.856,1692.384,922.488,2732.7839999999997,1928.2080000000003,1179.1200000000001,2871.504,367.60799999999995,499.39200000000005
MT,Broadwater,30007,7793,1519.635,779.3000000000001,1355.9819999999997,1815.769,896.195,2680.7920000000004,1924.871,1200.122,2532.725,342.89200000000005,436.40799999999996
MT,Carbon,30009,11179,2291.695,1218.5110000000002,1587.418,2425.843,1184.974,3499.027,2559.991,1542.7020000000002,3286.6259999999997,413.62300000000005,525.413
MT,Carter,30011,1382,245.99600000000004,154.784,221.12,312.332,164.458,476.79,363.466,225.26600000000002,461.58799999999997,60.808,76.01
MT,Cascade,30013,84864,17651.712,7468.032000000001,13747.968,21216.0,8062.08,30466.176000000003,21046.272,11626.368,29872.128000000004,3139.968,4243.2
MT,Chouteau,30015,5898,1214.988,560.3100000000001,996.762,1409.6219999999998,672.372,2146.872,1539.3780000000002,896.496,2023.014,241.81799999999998,336.186
MT,Custer,30017,12032,2683.1360000000004,1094.912,1864.96,2791.4239999999995,1191.1680000000001,3886.336,3068.16,1588.224,4307.456,421.12,565.504
MT,Daniels,30019,1628,315.832,175.824,245.828,374.44,179.08,547.008,398.86,244.20000000000002,512.82,66.74799999999999,84.656
MT,Dawson,30021,8830,1801.32,812.36,1448.1200000000001,1977.92,830.02,2949.2200000000003,2092.71,1103.75,3125.82,291.39,406.18
MT,Deer Lodge,30023,9510,1806.9,960.51,1455.03,2234.85,1055.6100000000001,3147.81,2367.9900000000002,1407.48,3119.28,399.42,513.54
MT,Fallon,30025,3011,647.365,277.012,460.68300000000005,695.541,277.012,864.157,632.3100000000001,349.276,1005.674,102.374,129.47299999999998
MT,Fergus,30027,11663,2262.622,1166.3,1726.124,2507.545,1247.941,3790.475,2974.065,1714.461,3778.8120000000004,443.194,583.15
MT,Flathead,30029,111814,23480.94,10845.957999999999,18002.054,25493.592000000004,9392.376000000002,34103.270000000004,24375.452,13305.866000000002,33656.014,3913.4900000000002,5255.258000000001
MT,Gallatin,30031,124857,31963.392000000003,8739.99,14733.126000000002,29091.681,7741.134,28966.824,19103.121000000003,9489.132,28217.682,2996.5679999999998,4369.995
MT,Garfield,30033,1218,233.856,131.544,202.18800000000005,288.666,131.544,410.46600000000007,302.064,181.482,389.76,49.937999999999995,64.554
MT,Glacier,30035,13681,2558.3469999999998,930.308,4090.6189999999997,3899.085,2052.15,6375.346,4487.368,2859.3289999999997,4911.478999999999,971.3509999999999,1409.1430000000003
MT,Golden Valley,30037,835,134.43500000000003,97.69500000000001,168.67000000000002,207.08,119.405,352.37,255.51000000000002,178.69,284.735,49.265,62.625
MT,Granite,30039,3502,609.348,406.23199999999997,560.32,773.9420000000001,416.73800000000006,1229.2020000000002,889.5079999999999,546.312,1138.15,154.08800000000002,192.61
MT,Hill,30041,16068,3631.3680000000004,1269.372,3117.1919999999996,4017.0,1687.14,5559.528,4129.476,2297.724,5527.392,690.924,915.8760000000001
MT,Jefferson,30043,12826,2616.504,1295.426,1757.1619999999998,2949.98,1269.7740000000001,3822.148,2629.33,1590.424,3911.9300000000003,423.258,551.5179999999999
MT,Judith Basin,30045,2105,376.795,237.865,313.645,460.995,244.18,711.49,530.46,326.27500000000003,703.07,88.41,111.565
MT,Lake,30047,32853,5650.715999999999,3219.5940000000005,5913.54,8180.397,3942.36,12024.198,8508.927,5256.4800000000005,11071.461000000001,1544.0910000000001,2102.592
MT,Lewis and Clark,30049,73832,15357.056,6792.543999999999,8712.176000000001,17055.192000000003,6054.223999999999,20082.304,12329.944,7752.360000000001,22666.424,2067.296,2731.784
MT,Liberty,30051,1972,343.128,199.17200000000003,479.19599999999997,518.636,262.276,879.512,650.76,433.84000000000003,729.64,140.012,171.564
MT,Lincoln,30053,21525,3702.3,2367.75,4111.275000000001,4757.025000000001,2690.625,8114.925000000001,5854.8,3852.9749999999995,6608.175,1140.825,1420.65
MT,Madison,30057,9265,1806.675,1028.415,1334.16,1991.9750000000001,963.5600000000001,2955.535,2019.77,1222.98,2492.285,315.01,416.925
MT,McCone,30055,1709,345.21799999999996,194.82600000000002,227.29700000000003,374.271,170.9,524.663,369.144,215.33399999999997,563.97,52.979000000000006,73.487
MT,Meagher,30059,2013,366.366,245.58599999999998,259.677,434.80800000000005,225.456,620.004,446.88599999999997,269.742,676.368,70.455,88.572
MT,Mineral,30061,5058,925.6140000000001,571.554,834.57,1158.282,591.786,1739.9519999999998,1198.7459999999999,768.8159999999999,1785.474,212.43600000000004,268.07399999999996
MT,Missoula,30063,121041,31470.66,9804.321,15735.33,32196.906000000003,8835.993,34133.562,20940.093,11377.854000000001,34133.562,3389.148,4841.64
MT,Musselshell,30065,5197,935.46,566.4730000000001,873.0960000000001,1205.704,608.049,1865.723,1330.4320000000002,795.1410000000001,1746.1920000000002,223.471,285.835
MT,Park,30067,17790,3362.31,1761.21,2632.92,3913.8,1725.63,5372.58,4020.54,2223.75,4998.99,604.86,800.5500000000001
MT,Petroleum,30069,524,91.7,63.403999999999996,78.07600000000001,112.13599999999998,61.83200000000001,180.78,129.952,83.316,170.3,22.008000000000003,27.772
MT,Phillips,30071,4240,826.8000000000001,457.92,657.2,987.9200000000001,453.68,1458.56,1026.08,602.08,1662.08,165.36,216.24
MT,Pondera,30073,6078,1203.4440000000002,601.7220000000001,1045.416,1452.6419999999998,692.8919999999999,2200.2360000000003,1513.4219999999998,942.09,2060.442,267.432,352.524
MT,Powder River,30075,1725,308.775,194.925,313.95,393.3,208.725,638.25,467.475,286.35,565.8,77.625,100.05
MT,Powell,30077,7051,1664.036,606.386,1353.792,1579.424,740.355,2425.544,1847.3619999999999,1022.395,2326.83,296.142,401.90700000000004
MT,Prairie,30079,1107,160.51500000000001,138.375,232.47,265.68,180.44100000000003,492.615,365.31,269.00100000000003,402.948,84.13199999999999,100.737
MT,Ravalli,30081,47298,8513.64,5060.8859999999995,6006.846,10831.242,4777.098,14283.996,9506.898000000001,5959.548,15561.042,1560.834,2033.814
MT,Richland,30083,11237,2449.666,955.145,1775.4460000000001,2618.221,1045.0410000000002,3393.5739999999996,2618.221,1382.151,4067.7940000000003,382.05799999999994,505.665
MT,Roosevelt,30085,10572,2124.972,718.896,2970.732,2875.584,1416.6480000000001,4567.104,3203.3160000000003,1945.2479999999998,4260.516,666.036,951.48
MT,Rosebud,30087,8088,1585.2480000000003,679.3919999999999,1803.624,2030.0880000000002,1011.0,3178.584,2369.784,1366.8719999999998,3170.4960000000005,428.66400000000004,598.5120000000001
MT,Sanders,30089,13442,2298.5820000000003,1599.5980000000002,2258.2560000000003,2957.2400000000002,1787.786,4785.352,3481.478,2312.024,4745.026,645.216,793.0780000000001
MT,Sheridan,30091,3564,709.2359999999999,377.78400000000005,456.19200000000006,791.2080000000001,363.52799999999996,1054.9440000000002,759.132,470.448,1168.992,121.176,160.38
MT,Silver Bow,30093,36068,8115.3,3173.9840000000004,5374.1320000000005,9341.612,3426.46,11469.624000000002,8331.708,4688.84,10603.992,1298.448,1695.1960000000001
MT,Stillwater,30095,9177,1881.285,954.408,1082.886,2028.1170000000002,890.169,2459.436,1917.993,1046.178,2991.702,266.133,357.90299999999996
MT,Sweet Grass,30097,3715,728.14,416.08,471.805,806.155,386.36,1147.935,791.2950000000001,497.81,1188.8,126.31,163.46
MT,Teton,30099,6368,1190.816,675.008,993.408,1477.376,649.536,2075.9680000000003,1502.8480000000002,891.52,1961.344,241.98399999999998,312.03200000000004
MT,Toole,30101,5082,1102.7939999999999,416.72399999999993,1011.3179999999999,1219.68,503.11800000000005,1793.946,1336.566,701.316,1778.7,218.52599999999998,294.756
MT,Treasure,30103,758,131.134,90.96000000000001,102.33,162.97,87.928,256.962,172.824,114.458,229.674,29.561999999999998,39.416
MT,Valley,30105,7513,1495.0869999999998,781.352,1096.8980000000001,1735.5030000000002,841.4559999999999,2599.498,1863.224,1126.95,2674.628,293.007,390.676
MT,Wheatland,30107,2032,379.98400000000004,203.20000000000002,369.824,481.584,251.968,753.872,566.928,353.568,717.2959999999999,103.63199999999999,130.048
MT,Wibaux,30109,919,170.93400000000003,96.495,158.06799999999998,215.046,104.766,324.407,242.61599999999999,141.526,314.29800000000006,39.516999999999996,51.464
MT,Yellowstone,30111,169852,37537.292,14777.124,28365.284,46369.596000000005,15796.236,54522.492000000006,37367.44,20212.388000000003,58259.236,5435.264,7643.34
NC,Alamance,37001,176353,29803.657,13402.828000000001,28921.891999999996,40208.484,22396.831000000002,59960.020000000004,46204.486,27687.421000000002,65779.669,7935.885,11286.592
NC,Alexander,37003,36512,6207.04,3468.64,5805.408,8689.856,4417.952,12450.592,8872.416,5659.36,12377.568000000001,1533.504,2081.184
NC,Alleghany,37005,11185,1588.27,1230.3500000000001,2013.3,2717.955,1756.045,4529.925,3321.945,2326.48,4048.9700000000007,637.545,827.69
NC,Anson,37007,22202,3152.6839999999997,1620.746,4307.188,4795.6320000000005,3641.128,8903.002,6727.206,4418.198,9480.254,1398.726,1864.9680000000003
NC,Ashe,37009,27110,4147.83,3009.21,4391.82,6452.18,3632.7400000000002,9678.270000000002,7048.6,4635.81,9163.179999999998,1219.95,1599.49
NC,Avery,37011,17571,3022.212,1757.1000000000001,2776.218,4252.182,2196.375,6132.279,4164.327,2705.934,5728.146,737.982,966.405
NC,Beaufort,37013,44272,6153.808000000001,4294.384,7570.512000000001,10138.287999999999,6950.704000000001,17000.448,12838.880000000001,8810.127999999999,17000.448,2479.232,3231.8559999999998
NC,Bertie,37015,17240,2189.48,1327.48,3379.04,3430.76,3275.6,7258.04,5534.04,4051.4,7447.68,1293.0,1655.04
NC,Bladen,37017,29446,4004.656,2561.8019999999997,5123.603999999999,6478.12,4946.928000000001,11336.710000000001,9098.813999999998,6065.876000000001,11366.156,1796.206,2326.2340000000004
NC,Brunswick,37019,153064,21735.088,17908.487999999998,20663.64,32908.76,21735.088,52807.08,35510.848,26020.88,47602.904,6122.56,8112.392
NC,Buncombe,37021,273589,47057.308,25717.366,29547.612,63472.648,27085.311,75784.153,53349.855,32830.68,71953.907,8481.259,11764.327
NC,Burke,37023,87881,13621.555,8524.457,14500.365,21091.44,11424.53,31021.993,22497.536,14236.722,28034.039,3954.645,5272.86
NC,Cabarrus,37025,235797,41264.475,16977.384000000002,29474.625,49753.167,25466.076,66494.754,51875.340000000004,28767.234,82764.747,7781.3009999999995,11554.053
NC,Caldwell,37027,80492,12878.720000000001,7807.723999999999,13844.624,19801.032000000003,10544.452,28977.12,20525.46,13200.687999999998,28333.184000000005,3622.14,4829.52
NC,Camden,37029,11088,2006.928,920.3040000000001,1751.904,2638.9440000000004,1241.856,3448.368,2528.064,1452.528,3891.888,376.99199999999996,521.136
NC,Carteret,37031,69380,10545.76,7493.04,9505.06,16304.300000000001,9088.78,22895.4,16165.54,11517.08,21993.46,2844.58,3815.9
NC,Caswell,37033,22614,3414.714,1899.576,4093.1340000000005,5020.308,3595.626,8661.162,6354.534000000001,4477.572,8095.812,1288.998,1696.05
NC,Catawba,37035,163462,27625.077999999998,14711.58,25663.534,38250.108,19615.44,53778.998,38577.032,23211.604,55250.155999999995,6538.4800000000005,8990.41
NC,Chatham,37037,79864,11660.143999999998,8225.992,10941.368,16931.168,10781.64,26115.528000000002,18049.264000000003,12618.512,24598.112,3274.4239999999995,4472.384
NC,Cherokee,37039,29512,4102.168,3511.928,5046.552000000001,7112.392000000001,4603.872,11745.775999999998,8027.264,6079.472000000001,9296.28,1652.6719999999998,2124.864
NC,Chowan,37041,13940,1895.8400000000001,1338.24,2258.28,3052.86,2272.2200000000003,5366.900000000001,3931.08,2815.88,5436.6,808.52,1045.5
